id,resource,resource/identifier,resource/creators/creator/creatorName,resource/creators/creator/nameIdentifier,resource/titles/title,resource/publisher,resource/publicationYear,resource/subjects/subject,resource/dates/date,resource/language,resource/resourceType,resource/relatedIdentifiers/relatedIdentifier,resource/sizes/size,resource/formats/format,resource/rightsList/rights,resource/descriptions/description,resource/geoLocations/geoLocation/geoLocationBox,resource/contributors/contributor,resource/contributors/contributor/contributorName,resource/descriptions/description/br,resource/geoLocations/geoLocation/geoLocationPoint,date
oai:pangaea.de:doi:10.1594/PANGAEA.686641,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1998
oai:pangaea.de:doi:10.1594/PANGAEA.686705,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.686707,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.687271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1991
oai:pangaea.de:doi:10.1594/PANGAEA.687607,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1991
oai:pangaea.de:doi:10.1594/PANGAEA.687608,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.687647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1976
oai:pangaea.de:doi:10.1594/PANGAEA.687693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2002
oai:pangaea.de:doi:10.1594/PANGAEA.687699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2004
oai:pangaea.de:doi:10.1594/PANGAEA.687704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1979
oai:pangaea.de:doi:10.1594/PANGAEA.688475,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1981
oai:pangaea.de:doi:10.1594/PANGAEA.688698,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2001
oai:pangaea.de:doi:10.1594/PANGAEA.688711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.688721,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2007
oai:pangaea.de:doi:10.1594/PANGAEA.688740,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1993
oai:pangaea.de:doi:10.1594/PANGAEA.688741,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1993
oai:pangaea.de:doi:10.1594/PANGAEA.688742,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1977
oai:pangaea.de:doi:10.1594/PANGAEA.688743,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1982
oai:pangaea.de:doi:10.1594/PANGAEA.688750,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1985
oai:pangaea.de:doi:10.1594/PANGAEA.688751,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1986
oai:pangaea.de:doi:10.1594/PANGAEA.688785,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1994
oai:pangaea.de:doi:10.1594/PANGAEA.689767,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2001
oai:pangaea.de:doi:10.1594/PANGAEA.690351,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1985
oai:pangaea.de:doi:10.1594/PANGAEA.690352,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1979
oai:pangaea.de:doi:10.1594/PANGAEA.690353,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1980
oai:pangaea.de:doi:10.1594/PANGAEA.690354,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1986
oai:pangaea.de:doi:10.1594/PANGAEA.690355,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1981
oai:pangaea.de:doi:10.1594/PANGAEA.690356,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1990
oai:pangaea.de:doi:10.1594/PANGAEA.690357,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1990
oai:pangaea.de:doi:10.1594/PANGAEA.690364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.690371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1983
oai:pangaea.de:doi:10.1594/PANGAEA.690393,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1997
oai:pangaea.de:doi:10.1594/PANGAEA.690398,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2002
oai:pangaea.de:doi:10.1594/PANGAEA.690404,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1986
oai:pangaea.de:doi:10.1594/PANGAEA.690409,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.690418,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1994
oai:pangaea.de:doi:10.1594/PANGAEA.690423,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.690435,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1993
oai:pangaea.de:doi:10.1594/PANGAEA.690438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.690441,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1996
oai:pangaea.de:doi:10.1594/PANGAEA.690449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2002
oai:pangaea.de:doi:10.1594/PANGAEA.690483,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1985
oai:pangaea.de:doi:10.1594/PANGAEA.690492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.690494,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1983
oai:pangaea.de:doi:10.1594/PANGAEA.690495,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1983
oai:pangaea.de:doi:10.1594/PANGAEA.690496,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1985
oai:pangaea.de:doi:10.1594/PANGAEA.690503,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009
oai:pangaea.de:doi:10.1594/PANGAEA.690511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2002
oai:pangaea.de:doi:10.1594/PANGAEA.690523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.690547,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1989
oai:pangaea.de:doi:10.1594/PANGAEA.690548,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1984
oai:pangaea.de:doi:10.1594/PANGAEA.690550,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1986
oai:pangaea.de:doi:10.1594/PANGAEA.690553,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1984
oai:pangaea.de:doi:10.1594/PANGAEA.690554,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1985
oai:pangaea.de:doi:10.1594/PANGAEA.690556,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1990
oai:pangaea.de:doi:10.1594/PANGAEA.690557,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1990
oai:pangaea.de:doi:10.1594/PANGAEA.690586,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1990
oai:pangaea.de:doi:10.1594/PANGAEA.690588,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1987
oai:pangaea.de:doi:10.1594/PANGAEA.690626,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1987
oai:pangaea.de:doi:10.1594/PANGAEA.690627,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1989
oai:pangaea.de:doi:10.1594/PANGAEA.690635,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1989
oai:pangaea.de:doi:10.1594/PANGAEA.690636,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1989
oai:pangaea.de:doi:10.1594/PANGAEA.690637,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1989
oai:pangaea.de:doi:10.1594/PANGAEA.690639,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1989
oai:pangaea.de:doi:10.1594/PANGAEA.690642,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1985
oai:pangaea.de:doi:10.1594/PANGAEA.690658,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.690806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2002
oai:pangaea.de:doi:10.1594/PANGAEA.690832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2000
oai:pangaea.de:doi:10.1594/PANGAEA.690848,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.690903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.691012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1997
oai:pangaea.de:doi:10.1594/PANGAEA.691060,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1997
oai:pangaea.de:doi:10.1594/PANGAEA.691304,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.691310,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,2008
oai:pangaea.de:doi:10.1594/PANGAEA.691313,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2006
oai:pangaea.de:doi:10.1594/PANGAEA.691314,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1984
oai:pangaea.de:doi:10.1594/PANGAEA.691329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2007
oai:pangaea.de:doi:10.1594/PANGAEA.691332,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2001
oai:pangaea.de:doi:10.1594/PANGAEA.691343,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1989
oai:pangaea.de:doi:10.1594/PANGAEA.691398,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.691407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.691408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2003
oai:pangaea.de:doi:10.1594/PANGAEA.691455,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1994
oai:pangaea.de:doi:10.1594/PANGAEA.691461,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1998
oai:pangaea.de:doi:10.1594/PANGAEA.691478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.692007,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1995
oai:pangaea.de:doi:10.1594/PANGAEA.692012,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1987
oai:pangaea.de:doi:10.1594/PANGAEA.692049,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1988
oai:pangaea.de:doi:10.1594/PANGAEA.692050,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1987
oai:pangaea.de:doi:10.1594/PANGAEA.692076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2000
oai:pangaea.de:doi:10.1594/PANGAEA.692091,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1977
oai:pangaea.de:doi:10.1594/PANGAEA.692123,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1986
oai:pangaea.de:doi:10.1594/PANGAEA.692130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1999
oai:pangaea.de:doi:10.1594/PANGAEA.692143,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.692144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2003
oai:pangaea.de:doi:10.1594/PANGAEA.692265,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1974
oai:pangaea.de:doi:10.1594/PANGAEA.692856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009
oai:pangaea.de:doi:10.1594/PANGAEA.693594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2008
oai:pangaea.de:doi:10.1594/PANGAEA.693723,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.693736,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2007
oai:pangaea.de:doi:10.1594/PANGAEA.693818,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1998
oai:pangaea.de:doi:10.1594/PANGAEA.693828,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.693833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.693841,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.693872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.693901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2007
oai:pangaea.de:doi:10.1594/PANGAEA.693920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2007
oai:pangaea.de:doi:10.1594/PANGAEA.693926,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2006
oai:pangaea.de:doi:10.1594/PANGAEA.693929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2006
oai:pangaea.de:doi:10.1594/PANGAEA.693967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2006
oai:pangaea.de:doi:10.1594/PANGAEA.693977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2006
oai:pangaea.de:doi:10.1594/PANGAEA.693981,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2006
oai:pangaea.de:doi:10.1594/PANGAEA.694021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.694035,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2005
oai:pangaea.de:doi:10.1594/PANGAEA.694040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.694041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.694086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2005
oai:pangaea.de:doi:10.1594/PANGAEA.694693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2004
oai:pangaea.de:doi:10.1594/PANGAEA.694721,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2003
oai:pangaea.de:doi:10.1594/PANGAEA.694724,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2004
oai:pangaea.de:doi:10.1594/PANGAEA.695122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2004
oai:pangaea.de:doi:10.1594/PANGAEA.695230,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1993
oai:pangaea.de:doi:10.1594/PANGAEA.695311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.695320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2003
oai:pangaea.de:doi:10.1594/PANGAEA.695350,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.695369,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2003
oai:pangaea.de:doi:10.1594/PANGAEA.695407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2003
oai:pangaea.de:doi:10.1594/PANGAEA.695432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2008
oai:pangaea.de:doi:10.1594/PANGAEA.695505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1998
oai:pangaea.de:doi:10.1594/PANGAEA.695687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.695831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2007
oai:pangaea.de:doi:10.1594/PANGAEA.695832,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.695931,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1982
oai:pangaea.de:doi:10.1594/PANGAEA.695954,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1978
oai:pangaea.de:doi:10.1594/PANGAEA.695995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696097,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1989
oai:pangaea.de:doi:10.1594/PANGAEA.696106,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2002
oai:pangaea.de:doi:10.1594/PANGAEA.696115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696118,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1997
oai:pangaea.de:doi:10.1594/PANGAEA.696121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1994
oai:pangaea.de:doi:10.1594/PANGAEA.696137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1997
oai:pangaea.de:doi:10.1594/PANGAEA.696198,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696220,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1989
oai:pangaea.de:doi:10.1594/PANGAEA.696248,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696257,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696268,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696287,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696291,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.696411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1993
oai:pangaea.de:doi:10.1594/PANGAEA.696412,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1995
oai:pangaea.de:doi:10.1594/PANGAEA.696421,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1983
oai:pangaea.de:doi:10.1594/PANGAEA.696434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1993
oai:pangaea.de:doi:10.1594/PANGAEA.696439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1993
oai:pangaea.de:doi:10.1594/PANGAEA.696444,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1995
oai:pangaea.de:doi:10.1594/PANGAEA.696450,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1995
oai:pangaea.de:doi:10.1594/PANGAEA.698981,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1983
oai:pangaea.de:doi:10.1594/PANGAEA.698993,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1984
oai:pangaea.de:doi:10.1594/PANGAEA.698997,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1999
oai:pangaea.de:doi:10.1594/PANGAEA.700006,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.700011,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1988
oai:pangaea.de:doi:10.1594/PANGAEA.700836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2008
oai:pangaea.de:doi:10.1594/PANGAEA.700864,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.700889,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1982
oai:pangaea.de:doi:10.1594/PANGAEA.700892,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1976
oai:pangaea.de:doi:10.1594/PANGAEA.700902,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1988
oai:pangaea.de:doi:10.1594/PANGAEA.700904,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2002
oai:pangaea.de:doi:10.1594/PANGAEA.700954,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2000
oai:pangaea.de:doi:10.1594/PANGAEA.701224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009
oai:pangaea.de:doi:10.1594/PANGAEA.701225,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1998
oai:pangaea.de:doi:10.1594/PANGAEA.701229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1989
oai:pangaea.de:doi:10.1594/PANGAEA.701299,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1986
oai:pangaea.de:doi:10.1594/PANGAEA.701300,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1996
oai:pangaea.de:doi:10.1594/PANGAEA.701301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1989
oai:pangaea.de:doi:10.1594/PANGAEA.701302,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2000
oai:pangaea.de:doi:10.1594/PANGAEA.701303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.701316,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1989
oai:pangaea.de:doi:10.1594/PANGAEA.701317,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1992
oai:pangaea.de:doi:10.1594/PANGAEA.701333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.701337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1989
oai:pangaea.de:doi:10.1594/PANGAEA.701338,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2001
oai:pangaea.de:doi:10.1594/PANGAEA.701339,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,2003
oai:pangaea.de:doi:10.1594/PANGAEA.701344,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2001
oai:pangaea.de:doi:10.1594/PANGAEA.701345,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1985
oai:pangaea.de:doi:10.1594/PANGAEA.701354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2008
oai:pangaea.de:doi:10.1594/PANGAEA.701358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1987
